Q80U70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,22,46,20,30,24,25,27,26,22,14,16,17,25,14,16,17,14,11,22,20,10,11,19,17,15,23,21,14,12,13,15,20,17,13,4,2,4,3,1,2,3,3,2,0,0,2,0,0.34890872,-0.69842243,0.37573874,-0.01528453,-0.4300487,0.13703434,0.23022503,0.57314247,0.049965087,0.13132071,0.106017016,-0.0073358347,-0.7532487,0.50398767,0.30561206,0.30760482,-0.095571004,0.3493892,-0.42407948,0.30600664,0.2258691,0.3832005,0.0650883,-0.1552136,0.14394476,-0.2372568,-0.10151551,0.23261672,0.5831796,-0.19078667,0.14337006,0.40301043,-0.18906038,-0.15323466,-0.27281195,-0.11578396,0.4625625,0.22076271,0.49589458,0.013654185,0.23787782,-0.02079714,0.4385723,0.22891925,0.05184917,0.021305354,0.013604875,-0.016862841,-0.13439602,-0.49917886,0.27978882,-0.46066824,0.027414646,0.24519162,-0.07230427,0.20572972,0.1597392,0.044617195,-0.1243236,-0.04379738,-0.06380594,-0.17322092,0.28353077,-0.14662908
P62307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,4,3,2,4,5,2,3,0,1,4,3,2,4,4,0,2,2,2,2,6,3,2,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2082095,-0.1365403,0.37298188,-0.013353976,0.06493233,-0.56043327,-0.13452487,0.16422755,-0.06360811,-0.5602406,-0.061450854,-0.2798236,0.12216634,-0.01898885,0.25998193,0.4047602,0.11039867,-0.10224866,-0.08936085,0.09047421,-0.038781293,0.37294364,0.2491954,-0.33023688,-0.07181749,0.39193517,-0.026427705,0.02920779,0.26683158,-0.19074956,-0.05174841,0.41569278,-0.2407305,-0.18120946,0.4155672,-0.107279405,0.27788746,0.11194273,0.39314768,0.3056769,-0.069253735,-0.26492673,0.18670276,-0.18155955,-0.13437314,-0.1875267,0.09135477,-0.28739744,-0.04645258,0.20889318,-0.08940184,0.3823137,-0.0006670706,0.33996487,0.09583729,0.022017319,0.47816813,0.08907025,-0.27988967,0.18052901,-0.2710373,-0.33943474,0.08354614,0.11295314
P62320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,7,4,2,4,4,7,2,4,0,3,6,3,8,3,5,1,11,3,4,4,1,2,0,4,3,2,1,1,0,2,3,1,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0.27608758,-0.35089356,0.26480627,0.16013972,0.21736138,-0.26663977,0.01046161,0.12687925,-0.22547689,-0.30766577,-0.022322344,-0.39121634,0.032452926,-0.22611244,0.27561346,0.07369597,0.20415546,-0.06867168,-0.1955637,0.106426895,-0.15687531,0.5295378,0.12707943,-0.22399426,-0.010188623,0.47014064,-0.19961058,0.13508688,0.28449297,-0.16559395,0.08954282,0.18077269,-0.1180286,-0.17973249,0.35293776,-0.2791483,0.039630704,0.15513286,0.4354315,0.40566537,-0.038817942,0.040916875,-0.065517426,-0.1256554,-0.1501524,-0.066385515,0.17849563,-0.4211265,-0.19296435,0.35211384,-0.237599,0.22453758,0.012486722,0.4974228,0.21690442,0.19182682,0.419962,-0.057439234,-0.20333008,0.055440973,-0.13816951,-0.2880806,0.16962056,0.12728307
Q8VE18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,47,40,63,46,29,38,28,35,31,32,29,34,24,20,24,15,15,32,23,16,20,16,18,13,23,26,12,18,13,16,12,14,11,10,7,6,4,4,4,2,2,7,3,2,3,2,1,-0.069492444,-0.5220375,0.2898623,0.2990631,0.20884754,-0.80926067,0.48157227,-0.01705277,-0.057561938,-0.5435014,0.19907574,-0.37093088,-0.17724462,-0.26534784,-0.072842106,0.23861113,0.13707247,-0.5781448,-0.14452936,0.21557543,0.14292379,0.26755676,0.23731205,-0.3446023,-0.55254954,0.22052921,-0.3753058,0.081502534,0.4631586,-0.3368114,0.071782395,0.14280012,-0.5294463,-0.23681052,0.1943714,-0.47205734,0.08987413,0.13048005,0.28165394,0.61191565,-0.32291096,-0.01635344,-0.2954094,0.15230727,-0.44621956,-0.42435044,0.41610664,-0.44790342,-0.44235015,0.46597752,-0.08455568,0.41791624,0.14873846,0.23210166,0.17740001,0.36565527,0.104217105,0.2275708,-0.6523691,0.3749979,-0.683951,-0.28904748,0.4986426,-0.252077
Q61656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,33,22,28,21,22,27,26,19,27,16,14,19,14,18,14,13,18,14,11,11,17,10,9,12,17,15,14,18,17,19,2,7,5,5,4,2,2,0,1,2,2,1,1,1,1,1,0,0.2813749,-0.02383076,0.18586105,0.2759006,0.26857808,-0.18005855,-0.029350417,0.22703704,0.045241542,0.11591923,-0.13035989,-0.42071563,0.09821771,-0.4146967,0.28248945,0.48592666,0.050848708,-0.37902236,-0.1079695,0.06560485,0.15640561,-0.038980745,0.41259477,0.029454568,-0.022903778,0.06263874,0.09305059,0.29164633,0.40186948,-0.22612402,-0.08447537,0.3575083,-0.52768433,-0.0011332235,-0.0659833,0.08893726,0.44617504,0.36135587,0.54544944,-0.09812548,0.01287223,-0.09602834,0.12732047,-0.28937104,-0.068092674,-0.08260687,-0.34110883,-0.34431484,-0.14966263,0.22416185,0.20468603,-0.24485108,0.32466796,0.17240658,-0.18957956,-0.08039708,0.43889844,0.041067544,-0.3691467,-0.11161569,-0.024700973,-0.3327227,0.32706702,0.13261494
Q00899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,22,40,11,8,10,14,8,7,11,11,11,11,9,12,19,11,9,7,9,5,10,21,11,7,9,7,11,17,4,3,4,6,4,8,2,0,6,2,3,0,0,1,1,0,0,1,0,0.049290042,-0.26498276,0.48520628,0.16245468,-0.20230906,-0.2824064,0.4008696,0.40685305,-0.04941436,0.45735118,0.010196718,0.32799613,-0.4476626,0.17976917,0.381954,0.77417684,-0.13060842,0.11887475,-0.3916597,0.12973563,-0.070078224,0.34591275,0.21853577,-0.12897176,-0.06567806,0.16720742,-0.16029482,-0.14045608,0.49762958,-0.09802343,0.14017656,0.2855056,-0.10036026,-0.02696015,0.16974537,0.13361135,0.5015496,0.28698406,0.34134412,-0.22432722,-0.08711844,-0.09694694,-0.011269788,0.45156774,-0.15539771,0.057077866,-0.5218011,-0.08799668,-0.061286654,-0.11264183,-0.2692183,-0.16866836,0.29976177,0.11924365,0.11852255,0.13607702,0.13261417,-0.28606728,-0.07514298,-0.22464307,0.18864793,-0.39425597,0.43916878,0.26150352
O70372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,59,49,30,48,55,51,41,38,40,39,20,18,44,42,30,18,18,28,26,24,27,26,5,13,13,27,23,15,17,8,10,17,25,11,6,8,10,7,7,6,3,6,6,4,5,2,2,2,0.06077274,-0.29856524,0.28809744,0.3952431,0.3592406,0.41676393,0.2649429,0.30571505,0.18303113,0.22909608,-0.40554902,0.11749039,-0.34728113,-0.082787976,0.33091244,0.25467986,-0.23003152,-0.23653829,-0.03555825,-0.12171569,0.33474872,0.43049803,0.26075473,-0.21665621,0.1872442,0.22038047,-0.27915615,0.29119605,0.26764917,-0.10010108,-0.24379338,0.70733976,-0.12983757,-0.13596383,0.12862657,-0.1647884,0.3466866,0.20229708,0.47500056,0.14022942,-0.4582886,-0.06113754,0.31341338,-0.026102759,-0.3952759,0.04231238,-0.11326028,-0.34083495,-0.32175636,0.31667155,-0.059239965,-0.21723275,0.035394304,0.1241238,0.06274924,0.4549417,0.5211807,0.07614204,-0.23569597,-0.18331306,-0.03667454,-0.34606546,-0.046577822,0.5679202
Q99NB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,79,64,61,47,37,48,51,28,24,34,40,36,34,34,31,21,26,37,29,24,31,37,35,21,24,17,23,16,18,22,22,25,21,20,3,3,4,2,3,3,2,2,1,0,1,0,1,0.18664098,-0.2643989,0.09397931,-0.0031187036,0.07585411,-0.24355237,0.16074748,0.13759857,0.042772364,-0.08623249,-0.030297283,-0.18170908,0.2111222,-0.15779872,0.06195611,0.36719203,-0.088535935,0.0211123,-0.11666816,0.38926145,0.008252614,0.38996664,0.095006414,-0.3775099,0.053291854,0.3412879,-0.2625482,-0.036163084,0.39912802,-0.22573122,0.009551194,0.15488775,-0.19278558,-0.1261719,0.2766233,-0.1174194,0.12663625,0.2148531,0.6247119,0.08064575,0.06000618,-0.058824223,0.1562831,-0.36880705,0.047348652,-0.1867588,-0.02146326,-0.25789735,0.043865774,0.32964724,-0.16405405,0.12116077,0.12550573,0.14653526,0.12807931,-0.13533066,0.18604785,-0.040403612,-0.112239204,0.21002424,-0.36152732,-0.21798237,0.3820877,0.09081362
Q62348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,10,11,11,8,6,10,8,10,5,11,6,10,7,4,7,5,4,5,4,5,3,3,7,7,3,1,5,2,6,3,3,1,5,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0.2252644,-0.81369126,0.10238175,0.34371608,-0.39166966,0.20743683,-0.3629688,0.4112619,-0.19135354,0.017933652,-0.4073803,0.13322368,-0.1280305,-0.11865353,-0.016218785,0.275579,-0.22794397,0.15783958,-0.0098166345,0.19836612,0.28184524,-0.21324898,1.0865899,-0.64551556,0.12052304,0.4020893,-0.008953422,0.12632523,0.11666413,0.2337165,0.707039,0.47109172,0.1121374,0.1545923,0.2738088,0.04816461,0.8437669,0.25914985,0.08814077,0.057828262,0.17891431,0.45458934,-0.38936132,0.10753776,-0.1317056,-0.0446765,-0.08259681,-0.36102617,-0.6030534,-0.5257177,-0.13021265,0.43710828,0.38194743,-0.14136319,-0.27636626,-0.5477166,0.39610377,-0.28196934,0.2096366,-0.09316095,-0.5200463,0.07751118,0.49862254,0.70228374
Q91Z31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,28,35,29,22,13,29,26,22,19,10,9,14,14,10,9,13,8,11,19,11,19,8,7,9,13,11,5,17,6,2,7,5,4,5,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.05278666,-0.5441409,0.2868062,-0.17964762,0.20658188,-0.61293894,-0.18111168,0.21721272,-0.41213927,-0.104414485,-0.15233605,-0.23792812,0.43279335,0.38819858,0.034179516,0.37514395,-0.019708049,-0.034772415,0.20009683,0.51513946,0.05562735,0.13982303,1.0544165,-0.23755418,0.104783714,0.52611595,-0.3101757,-0.18475458,0.04099662,0.038841076,0.490044,0.25645855,0.16813667,0.37216866,-0.10467887,-0.120754786,0.029500568,0.41185907,0.28532103,0.019452471,-0.07591318,0.3750653,-0.24687633,0.15446801,0.50317293,-0.24703142,-0.27050295,-0.40354028,-0.25177953,0.13216133,-0.5927355,0.27161855,0.2035063,0.46156794,0.0074035316,-0.03210482,0.53928274,-0.12460559,0.010424384,0.2986787,-0.16187578,0.10921588,-0.07380571,0.3922446
Q8R1B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,27,25,20,33,32,24,30,25,33,25,26,21,22,25,21,16,24,26,18,24,15,48,27,29,16,20,27,18,15,25,11,19,24,20,4,4,2,0,4,3,1,0,3,1,0,2,0,-0.09143009,-0.26238343,0.2802088,0.38415942,0.4758052,0.42396876,-0.13148962,0.44399586,-0.2899951,-0.09021094,0.34031302,0.04639439,0.4654643,-0.5156873,-0.07668329,0.43742767,-0.05273249,0.05580601,-0.13707747,0.28434035,0.20119764,0.21078043,0.5638395,-0.30751818,-0.15439795,0.52536887,0.34803602,0.04145993,0.37890723,-0.30879515,-0.25607812,0.41212597,-0.77041197,0.30308884,0.03273606,-0.20035046,0.293775,0.37789497,0.24822742,-0.019951224,0.07406794,0.1435156,-0.23506233,0.124503374,-0.4553678,0.07720576,0.086355716,-0.24681555,-0.070945024,0.21052171,-0.13623571,-0.038331326,0.17454128,0.22396453,0.045781124,0.12714179,0.5774111,0.10058847,-0.5175385,-0.2888284,0.22502178,-0.6839571,0.7065148,0.43931153
